dmu,country,year,efficiencies,CO2,material_footprint,foreign_investment,life_expectancy,income,mean_years_in_school,murder,income_share_20,target_input.CO2,target_input.material_footprint,target_input.foreign_investment,target_output.life_expectancy,target_output.income,target_output.mean_years_in_school,target_output.murder,continent
Thailand_1994,Thailand,1994,0.78846,2.29,8.68,449.068,70.9,9.36,4.9,99.99264,6.1,1.8055739573526113,6.843834912585431,354.07226457660295,71.13085005394323,9.36,10.475719846692394,99.99635864911787,Asia
Thailand_1995,Thailand,1995,0.75879,2.64,9.76,448.78,70.7,10,5,99.99292625,6.15,2.00320704464721,7.405795740817129,340.530021779093,71.15615402476084,10.000000000000002,9.766103613816345,99.99380372809117,Asia
Thailand_1996,Thailand,1996,0.74836,2.89,10.1,448.72,70.6,10.5,5.2,99.9932125,6.2,2.1627666299481025,7.558457772482989,335.80506650183827,71.44768977515577,10.93350903558387,9.727866617760654,99.99321249999998,Asia
Thailand_1997,Thailand,1997,0.7612,2.95,9.35,447.41,71.7,10.1,5.5,99.99349875,6.300000000000001,2.2455279509178423,7.117181810536208,340.5666645831023,71.70000000000002,11.753684556284622,10.031612625180374,99.99349874999999,Asia
Thailand_1998,Thailand,1998,0.82623,2.59,6.52,443.57,71.8,9.18,5.7,99.993785,6.4,2.0990444906931938,5.387036477063139,366.49198928387403,71.79999999999909,11.88562377257788,10.816250223167497,99.9949790408742,Asia
Thailand_1999,Thailand,1999,0.80928,2.67,6.98,445.18,71.4,9.49,5.9,99.99407125,6.1,2.1607807806703194,5.648782715012319,360.27580072624426,71.51233777372636,11.922487602163287,10.70927749345525,99.994811159281,Asia
Thailand_2000,Thailand,2000,0.79555,2.71,7.69,447.34,71.8,9.81,6.1,99.9943575,6.2,2.1559345483731596,6.117762611416661,355.88035457022767,71.8000000016744,11.828448907077677,10.487481411091077,99.9943575023129,Asia
Thailand_2001,Thailand,2001,0.80739,2.87,7.66,445.79,72.8,10.1,6.3,99.99464375,6.25,2.203531869858527,6.184577364367252,359.9246401125206,72.80000000001287,12.754993785055532,10.95363749362853,99.9954568378565,Asia
Thailand_2002,Thailand,2002,0.79695,3,8.16,447.51,73.1,10.6,6.5,99.99493,6.3,2.2500967284332383,6.503086267576119,356.6416832847617,73.10000000001277,13.064819793528136,10.985941855724406,99.99560105167434,Asia
Thailand_2003,Thailand,2003,0.77825,3.15,9.32,446.56,73.6,11.3,6.7,99.99492,6.199999999999999,2.369833348235157,7.253306383901206,347.5361050210535,73.60000000002174,13.716880678626369,11.015112603889936,99.99584382949186,Asia
Thailand_2004,Thailand,2004,0.76084,3.36,10.2,446.61,73.7,11.9,6.8,99.99491,6.1,2.4623774176048725,7.760547874256698,339.7978711882773,73.69999999997924,14.068223814957564,10.980777488185883,99.99589632775894,Asia
Thailand_2005,Thailand,2005,0.78175,3.43,10.5,445.66,74.8,12.3,7,99.9949,6.05,2.3219833462483823,8.208348656352975,348.3935868752562,74.79999999999886,14.025347964123204,10.169307640648908,99.99599469715645,Asia
Thailand_2006,Thailand,2006,0.77527,3.46,11.5,445.98,75.4,12.8,7,99.99489,6,2.3275239303966027,8.915598853476249,345.7546762324498,75.39999999999779,14.259492198579142,9.63487999407975,99.99603685554305,Asia
Thailand_2007,Thailand,2007,0.79147,3.49,11.5,446.72,76,13.5,7.1,99.99488,6.5,2.196882758105895,9.101904146723882,353.56544525428933,75.99999999999778,14.018060911924895,8.94768199227024,99.9959849360327,Asia
Thailand_2008,Thailand,2008,0.79818,3.43,11.8,447.06,76.5,13.6,7.3,99.99538,6.4,2.1302126839164908,9.418579656319329,356.83645941984514,76.50000000000077,13.96423101793258,8.422354738740196,99.9959708209566,Asia
Thailand_2009,Thailand,2009,0.83451,3.64,10.8,447.72,76.9,13.5,7.5,99.9958,6.5,1.9384185023742009,9.01265637404694,373.62467701743486,76.9,13.5,7.862335599131915,99.99580000000181,Asia
Thailand_2010,Thailand,2010,0.80875,3.82,12.1,445.68,77,14.4,7.7,99.99521,6.6,2.220009460913794,9.785828439634505,360.4419850393642,77.00000000000001,14.4,8.176650301848799,99.99552884113231,Asia
Thailand_2011,Thailand,2011,0.78663,3.76,13.3,449.333,77.4,14.4,7.5,99.99576,7.2,2.1709231127520057,10.462141261953233,353.4575428313708,77.39999999999998,14.40000000000003,7.685559371598044,99.99590671129597,Asia
Thailand_2012,Thailand,2012,0.79183,3.99,13.8,446.76,77.7,15.4,7.7,99.99569,6.6,2.364081259132183,10.927238769528302,353.7574777432889,77.70000000289464,15.400000000469287,7.715412009604149,99.99569000415357,Asia
Thailand_2013,Thailand,2013,0.80689,4.17,14.1,446.21,78,15.8,7.5,99.99563,6.9,2.3787687456610467,11.377088998470393,360.04048808544735,77.9999999999061,16.141735810113538,7.579950745468065,99.99627738851396,Asia
Thailand_2014,Thailand,2014,0.81017,4.07,14.2,448.78,78.1,15.9,7.6,99.99614,7.1,2.4389204078392432,11.50445840217665,363.58949589628924,78.09999999994663,16.624635555961,7.628010074033456,99.99633730796546,Asia
Thailand_2015,Thailand,2015,0.81867,4.1,14.4,447.78,78.2,16.3,7.6,99.99685,7.5,2.4927171783753947,11.788867934675482,366.58467248534623,78.20000000000002,16.3,8.018707453247362,99.99685000000355,Asia
Thailand_2016,Thailand,2016,0.80874,4.07,14.6,449.157,78,16.8,7.6,99.99742,7.3,2.7472487173513147,11.807630002604569,363.25203212875755,78.00000000000001,16.8,7.722065614277901,99.99741999999378,Asia
Trinidad and Tobago_1990,Trinidad and Tobago,1990,0.87299,13.9,4,447.84,69.6,10.1,7.94,99.99314,5.2,1.785827848006818,3.491976710208541,390.9617124748192,70.75808952669796,10.32166329544748,10.79276948826363,99.99446947365614,Americas
Trinidad and Tobago_1991,Trinidad and Tobago,1991,0.78618,13.8,7.99,446.81,69.9,10.3,8.1,99.99189,5.35,2.273776305348548,6.281551689799627,351.2716033187845,71.73943837942805,12.416116171000876,10.70190385374533,99.99496051150898,Americas
Trinidad and Tobago_1992,Trinidad and Tobago,1992,0.89266,15.5,3.94,446.73,69.7,11.3,8.2,99.9892,5.5,1.8349524392034846,3.517063468165836,398.7760820131968,70.8622788727627,11.299999999991655,10.795502917181025,99.99451481367245,Americas
Tunisia_2009,Tunisia,2009,1,2.31,5.71,446.49,76,10.5,6.4,99.9999255,6.640000000000001,2.3100000180033953,5.710000049757536,446.49000190774245,76.00000038825424,10.500000080639834,6.400000044642586,99.9999260172459,Africa
Turkey_2009,Turkey,2009,0.85563,4.43,12.1,448.68,76.8,18.7,6.5,99.9989,5.9,3.425423003333268,10.353130118397882,383.904332357253,76.79999999999998,18.699999999999996,8.253395796564952,99.99889999998274,Asia
Turkey_2010,Turkey,2010,0.80824,4.35,14,448.83,76.7,20,6.7,99.99855,5.9,3.5158329923662137,11.315324573132648,362.76122343993745,76.70000000000002,20,8.719613543409032,99.99854999998703,Asia
Turkey_2011,Turkey,2011,0.79385,4.63,15.5,448.07,76.8,21.9,7.2,99.99881,5.8,3.6755376796909003,12.304715774343187,355.7015481941904,76.8,21.9,8.633084772699272,99.99881000000434,Asia
Turkey_2012,Turkey,2012,0.80062,4.74,15.5,448.44,77,22.6,7.5,99.99877,5.8,3.7949549315639355,12.409662750894725,359.0315589684665,77,22.600000000000005,8.762016446406061,99.99877000000603,Asia
Turkey_2013,Turkey,2013,0.80618,4.55,15.7,448.58,77,24.1,7.7,99.99833,5.8,3.6681276263608495,12.65705574597798,361.63707666053824,77.00000049166215,24.100000058712357,8.892154356511936,99.99833071776052,Asia
Turkey_2014,Turkey,2014,0.81909,4.69,15.5,448.58,77.1,24.9,7.6,99.99849,5.8,3.8415133432889275,12.695833010869588,367.4255981945729,77.1,24.9,8.950008115281213,99.99848999998875,Asia
Turkey_2015,Turkey,2015,0.8333,4.86,15.6,447.77,77.4,26,7.8,99.99865,5.6,4.049841731890739,12.999491978908546,373.12708483306915,77.40000000000002,26.000000000000004,8.931304536365028,99.99864999998813,Asia
Ukraine_1992,Ukraine,1992,0.85581,11.5,5.91,449.73,69.2,13.4,9.5,99.9891,8,2.1484410242315937,5.057864870146838,384.88554450944423,71.4980580869342,13.399999999998967,10.748804005393424,99.99482626146914,Europe
Ukraine_1993,Ukraine,1993,0.81359,9.95,6.46,449.695,68.6,11.5,9.7,99.9887,8.8,2.0943492382685958,5.255776837032687,365.8663412891453,71.37857947357627,11.645949709885173,10.735316715400165,99.99477994841551,Europe
Ukraine_1994,Ukraine,1994,0.83689,8.2,5.4,449.697,67.9,8.94,9.9,99.987,7.5,1.9655081721810674,4.5191994201040595,376.3463743745452,71.11945777645349,11.092916828449459,10.759309465143183,99.99465029165029,Europe
Ukraine_1995,Ukraine,1995,0.83774,7.67,5.38,449.446,67,7.91,10,99.9859,6.2,1.9633823140013493,4.507046003696735,376.5192933414168,71.11518230747004,11.083791869222928,10.75970534189609,99.9946481523045,Europe
Ukraine_1996,Ukraine,1996,0.85872,6.95,4.52,448.83,67.3,7.18,10.2,99.986,7.1,1.8539500268417908,3.8814275277547514,385.42060116862257,70.89509502605046,10.614068550968952,10.7800837938842,99.99453802717775,Europe
Ukraine_1997,Ukraine,1997,0.8541,6.79,4.72,448.76,67.9,7.03,10.3,99.9878,7.383333333333333,1.8801770936204512,4.031366252177839,383.2872710433562,70.94784219937233,10.726644694214663,10.775199796331743,99.99456442016984,Europe
Ukraine_1998,Ukraine,1998,0.87677,6.61,3.82,448.23,68.7,6.96,10.4,99.9887,7.666666666666667,1.7608611670168717,3.3492435432808203,392.99252183371084,70.70787720740815,10.21449718803331,10.797418777091819,99.99444434892848,Europe
Ukraine_1999,Ukraine,1999,0.88015,6.06,3.67,448.43,68.3,7.01,10.6,99.9884,7.95,1.7400312683437242,3.2301601374689968,394.68684208249095,70.6659846736593,10.125087660204958,10.801297715374902,99.99442338699028,Europe
Ukraine_2000,Ukraine,2000,0.87048,5.85,4.08,448.16,68,7.5,10.7,99.9881,8.233333333333334,1.7962493217774038,3.551555712963405,390.1140216469019,70.77904891521864,10.366396064609031,10.790828804123732,99.99447996101162,Europe
Ukraine_2001,Ukraine,2001,0.85255,6.28,4.84,447.99,68.2,8.24,10.4,99.9888,8.516666666666667,1.896793522946548,4.126361481288135,381.9356776857164,70.98126071643205,10.797968473723444,10.77210548919124,99.99458114177482,Europe
Ukraine_2002,Ukraine,2002,0.85302,6.17,4.79,448.42,68.1,8.77,10.5,99.9893,8.8,1.8897262700016473,4.085958377846043,382.51053356883847,70.96704724696292,10.767633244607971,10.773421551215463,99.99457402998526,Europe
Ukraine_2003,Ukraine,2003,0.85282,6.46,4.88,447.26,68.3,9.68,10.6,99.99009,9.1,1.902985216800458,4.1617590606655686,381.43204046583924,70.9937132851852,10.824545483659318,10.770952473593944,99.99458737283257,Europe
Ukraine_2004,Ukraine,2004,0.82087,6.58,6.28,447.45,68,10.9,10.7,99.99075,8.8,2.0767346880448097,5.155075404650964,367.2991225813827,71.34315356254817,11.5703416311793,10.738596892356638,99.99476222239362,Europe
United Kingdom_1990,United Kingdom,1990,0.83505,10.5,17.5,446.22,75.8,31.2,8.88,99.999276,6.9399999999999995,6.025235329918102,14.613315097947895,372.61448360036053,75.80000000000001,31.199999999999992,10.785770281656482,99.99927600000727,Europe
United Kingdom_1991,United Kingdom,1991,0.81116,10.6,18.4,447.97,76.1,30.8,8.6,99.999268,6.8,5.913769153988269,14.925277076714929,363.37371587260793,76.09999999999998,30.8,10.614810313473551,99.99926800000529,Europe
United Kingdom_1992,United Kingdom,1992,0.81563,10.3,18.1,448.05,76.3,30.8,9.3,99.999125,6.866666666666666,5.7841574788580745,14.762922127402344,365.4434949908172,76.30000000806582,30.800000004183083,10.612530272017375,99.99912501072967,Europe
United Kingdom_1993,United Kingdom,1993,0.82962,10.1,17.4,448.15,76.4,31.5,10,99.99875,6.933333333333334,5.6839717937741385,14.435333591722737,371.7928016741692,76.4,31.499999999999996,10.92300907377011,99.99875000000448,Europe
United Kingdom_1994,United Kingdom,1994,0.80937,9.97,19,448.28,76.7,32.6,10.7,99.99897,7,5.9232352457049124,15.377954370508698,362.8225992216651,76.70000000000002,32.599999999999994,10.852895478483745,99.9989700000043,Europe
United Kingdom_1995,United Kingdom,1995,0.80204,9.79,20.1,447.84,76.8,33.4,11.4,99.99899,7.1,6.050887298726685,16.12108775682287,359.18745982862237,76.80000001440953,33.400000000886436,11.400000002126651,99.99899001987521,Europe
United Kingdom_1996,United Kingdom,1996,0.8166,10.1,19.8,447.72,77,34.1,11.4,99.999106,7.1,5.9200223898002164,16.168646109262326,365.60738571491277,77.00000001063057,34.100000000653964,11.400000001568925,99.9991060146587,Europe
United Kingdom_1997,United Kingdom,1997,0.7985,9.65,21.8,446.71,77.3,35.7,11.5,99.999312,7,6.506340710584611,17.407276535569984,356.69745418369115,77.3,35.7,11.5,99.9993119999994,Europe
United Kingdom_1998,United Kingdom,1998,0.78043,9.71,23.3,443.36,77.5,36.7,11.5,99.999285,6.9,6.920887405385996,18.183981942449655,346.0107396568446,77.5,36.7,11.5,99.99928500000493,Europe
United Kingdom_1999,United Kingdom,1999,0.76986,9.55,24.5,442.29,77.6,37.7,11.6,99.999228,6.8,7.174246933927418,18.861560636640785,340.5012103665246,77.89432218709668,37.7,11.6,99.99922800000583,Europe
United Kingdom_2000,United Kingdom,2000,0.76508,9.63,25.9,440.13,78,38.9,11.7,99.9994075,6.6,6.973037159475973,19.815647547197976,336.73594420649596,78.66505708162651,38.9,11.7,99.99940749999533,Europe
United Kingdom_2001,United Kingdom,2001,0.83226,9.75,24.3,446.59,78.3,39.6,11.8,99.999587,6.8,6.163226602590207,20.223921410991167,371.6790560878413,79.41454369377394,39.6,11.800000000000004,99.99958699998902,Europe
United Kingdom_2002,United Kingdom,2002,0.82321,9.45,24.5,444.97,78.5,40.2,11.9,99.999547,7.1,6.423220194466105,20.168762574669177,366.3058890959405,79.33887868319553,40.2,11.900000000000002,99.99954699998467,Europe
United Kingdom_2003,United Kingdom,2003,0.82858,9.6,24.4,448.25,78.6,41.3,12,99.999536,7.2,6.708695118039946,20.217461928962727,371.41300449416144,79.46707562137894,41.3,11.999999999999998,99.99953599998175,Europe
United Kingdom_2004,United Kingdom,2004,0.80481,9.58,25.9,446.41,79,42,12.1,99.999511,6.7,7.136784845271403,20.844483635878394,359.2735884128369,79.6438882108318,42,12.100000000000001,99.99951099997583,Europe
United Kingdom_2005,United Kingdom,2005,0.82174,9.46,27,440.07,79.3,42.8,12.2,99.999574,6.9,7.07370724053266,22.18699174474761,361.62331322633634,80.18978416591438,42.8,12.2,99.99957399998291,Europe
United Kingdom_2006,United Kingdom,2006,0.82162,9.33,27.4,442.51,79.5,43.6,12.4,99.99957,7,7.440024367582435,22.512523611879605,363.57725633185566,80.33329534589899,43.6,12.4,99.99956999997684,Europe
United Kingdom_2007,United Kingdom,2007,0.84141,9.1,27.3,443.25,79.8,44.2,12.6,99.999603,6.9,7.556850950187585,22.970364492083327,372.9528960115727,80.5567914084049,44.2,12.6,99.99960299997625,Europe
United Kingdom_2008,United Kingdom,2008,0.895,8.77,25.4,441.38,80,43.8,12.8,99.99966,7.2,7.333111200227334,22.733002762225315,395.03514810347224,80.52043319215063,43.800000003031,12.800000002030204,99.99966002857062,Europe
United Kingdom_2009,United Kingdom,2009,0.98157,7.87,21.5,449.4,80.3,41.6,13.1,99.999694,7.2,7.6286448220330545,21.10370092647687,441.11642773228755,80.30000002283398,42.93926117849132,13.10000000373956,99.99969402829774,Europe
United Kingdom_2010,United Kingdom,2010,0.9965,8.07,22.3,447.32,80.6,42.1,13.2,99.99972,7.3,7.509777851713114,22.221856568007148,445.7525058296395,80.79671605546193,46.22399458986771,13.200000053107642,99.99972040230504,Europe
United Kingdom_2011,United Kingdom,2011,0.98891,7.34,22.1,448.99,80.8,42.4,13,99.999708,7.4,7.258633775448573,21.8550145013008,444.0128036950084,80.80000000855077,45.06666028779942,13.000000001328605,99.99970801133293,Europe
United Kingdom_2012,United Kingdom,2012,0.99362,7.56,22.4,448.28,80.9,42.8,12.9,99.999767,7.6,7.059739639562975,22.257028918615173,445.41879123378607,80.89999999999999,44.70422466510781,12.899999999999999,99.99976699998852,Europe
United Kingdom_2013,United Kingdom,2013,0.99041,7.36,22.3,448.06,81,43.3,12.6,99.999781,7.4,7.03642098713739,22.086240588008724,443.765065372555,81.00000011194635,43.30000005922503,12.600000017850531,99.99978113836775,Europe
United Kingdom_2014,United Kingdom,2014,1,6.71,22.5,448.09,81.1,44.2,12.7,99.99981,7.3,6.710000000000002,22.500000000000004,448.0900000000001,81.10000000000001,44.20000000000001,12.700000000000003,99.99981000000002,Europe
United Kingdom_2015,United Kingdom,2015,1,6.42,22.7,448.47,81,45,12.8,99.999808,7.4,6.4200000004667315,22.7000000025145,448.46999996521686,81.00000000605945,45.000000010548476,12.800000000788083,99.99980800662249,Europe
United States_1990,United States,1990,0.74673,20.3,27.8,448.81,75.7,40.4,12.32,99.99026,5.6,7.762148707711669,20.758962560644168,335.1377693104448,79.56675163007695,40.39999999999198,12.319999999988866,99.99886721301009,Americas
United States_1991,United States,1991,0.764,19.9,26.5,449.439,75.9,39.9,12.4,99.9896,5.6,7.716335239150982,20.24594130061848,343.37040046060156,79.40468616336747,39.89999999999814,12.399999999997418,99.9987930019645,Americas
United States_1992,United States,1992,0.75267,20.2,27.9,449.535,76,40.7,12.5,99.99004,5.5,8.003625825749669,20.999580752648516,338.3529223525084,79.63635532777518,40.69999999999556,12.499999999993827,99.99892367741073,Americas
United States_1993,United States,1993,0.77711,20.4,26.8,449.268,75.9,41.3,12.6,99.9898,5.2,8.110395671641253,20.82652322470693,349.1302401535024,79.67301279284928,41.29999999999746,12.599999999996472,99.99894325187778,Americas
United States_1994,United States,1994,0.75208,20.5,29.3,449.232,76,42.4,12.7,99.99029,5.4,8.499563552595449,22.036087590288215,337.86060410754453,80.0258644246241,42.39999999999427,12.69999999999204,99.99913866909392,Americas
United States_1995,United States,1995,0.75109,20.5,29.7,449.096,76.1,43,12.7,99.9911,5.5,8.587515950095055,22.307494771408244,337.31335595448047,80.1507602679025,42.99999999999253,12.699999999989627,99.99919828223749,Americas
United States_1996,United States,1996,0.74164,21,31,448.79,76.4,44.1,12.7,99.99193,5.5,8.782357949586533,22.990876537113547,332.84114455100746,80.41381551057543,44.09999999999422,12.699999999991949,99.99932784350143,Americas
United States_1997,United States,1997,0.72463,21,33.2,448.58,76.8,45.5,12.7,99.99243,5.4,8.79256164807806,24.05786464527326,325.05653381252745,80.72217764980877,45.5,12.699999999999998,99.99943745414699,Americas
United States_1998,United States,1998,0.71001,20.9,35.8,447.67,76.9,47,12.7,99.99309,5.4,8.261340301491002,25.418223631523233,317.84849645600343,80.94722977485145,47,12.700000000002085,99.99940691286514,Americas
United States_1999,United States,1999,0.72303,20.9,36,446.76,76.9,48.7,12.7,99.99352,5.5,7.876107396013227,26.02904317935378,323.0204258557981,81.1317202037132,48.7,12.700000000001449,99.99938725076224,Americas
United States_2000,United States,2000,0.73085,21.3,36.4,446.59,77,50.1,12.7,99.99381,5.5,7.54614642883754,26.602873402925137,326.38948442342877,81.2889106846179,50.10000000000001,12.700000000001053,99.99937030497524,Americas
United States_2001,United States,2001,0.73348,20.7,36,448.37,77.1,50.1,12.7,99.9927,5.4,7.581594151160601,26.40541349305297,328.87209021891795,81.27424897599667,50.10000000000001,12.70000000000201,99.99937240631775,Americas
United States_2002,United States,2002,0.73943,20.7,35.7,448.98,77.2,50.5,12.7,99.99366,5.3,7.5181146972042665,26.39782224958109,331.9914351153219,81.30642322423357,50.500000000000014,12.700000000000166,99.99936939018617,Americas
United States_2003,United States,2003,0.75575,20.7,35.5,448.98,77.3,51.5,12.8,99.99367,5.2,7.410046403959474,26.829289369941087,339.3187138400317,81.41970862331455,51.499999999981824,12.799999999998118,99.9993783782977,Americas
United States_2004,United States,2004,0.75657,20.9,37.9,448.25,77.7,53,12.8,99.99386,5.3,7.4301993047615245,28.673934136217852,339.1316880358746,81.62738310307955,53.000000000000014,12.8,99.99945465414835,Americas
United States_2005,United States,2005,0.76223,20.8,39.6,448.91,77.7,54.4,12.8,99.99363,5.3,7.786862213909962,30.184351891100405,342.1731668544047,81.60816861649712,54.4,12.8,99.99942455958222,Americas
United States_2006,United States,2006,0.77169,20.3,39.8,447.84,78,55.4,12.8,99.99349,5.2,7.684055868454175,30.713221994840797,345.5931994515207,81.69916009204645,55.400000000000006,12.8,99.99942376437205,Americas
